date, pm25, pm10, o3, no2, so2, co,city,coordinates
2/6/2018,250,184,25,36,11,16,DCNS-Delhi,"[28.612498,77.237388]"
2/7/2018,215,161,38,34,12,14,DCNS-Delhi,"[28.612498,77.237388]"
2/8/2018,198,230,5,43,9,35,DCNS-Delhi,"[28.612498,77.237388]"
2/9/2018,266,215,39,46,15,24,DCNS-Delhi,"[28.612498,77.237388]"
2/10/2018,212,291,50,57,12,40,DCNS-Delhi,"[28.612498,77.237388]"
2/11/2018,263,225,19,46,11,29,DCNS-Delhi,"[28.612498,77.237388]"
2/12/2018,232,108,14,18,9,7,DCNS-Delhi,"[28.612498,77.237388]"
2/13/2018,163,118,27,30,10,12,DCNS-Delhi,"[28.612498,77.237388]"
2/14/2018,183,97,27,20,8,6,DCNS-Delhi,"[28.612498,77.237388]"
2/15/2018,145,109,30,22,10,8,DCNS-Delhi,"[28.612498,77.237388]"
2/16/2018,164,157,33,32,12,11,DCNS-Delhi,"[28.612498,77.237388]"
2/17/2018,212,164,33,32,13,12,DCNS-Delhi,"[28.612498,77.237388]"
2/18/2018,209,177,42,33,10,14,DCNS-Delhi,"[28.612498,77.237388]"
2/19/2018,197,207,49,43,12,25,DCNS-Delhi,"[28.612498,77.237388]"
2/20/2018,215,242,48,45,12,24,DCNS-Delhi,"[28.612498,77.237388]"
2/21/2018,236,256,50,60,12,40,DCNS-Delhi,"[28.612498,77.237388]"
2/22/2018,219,214,34,41,13,20,DCNS-Delhi,"[28.612498,77.237388]"
2/23/2018,211,209,38,46,13,26,DCNS-Delhi,"[28.612498,77.237388]"
2/24/2018,204,288,26,44,12,22,DCNS-Delhi,"[28.612498,77.237388]"
2/25/2018,234,169,30,25,13,10,DCNS-Delhi,"[28.612498,77.237388]"
2/26/2018,182,106,27,18,9,5,DCNS-Delhi,"[28.612498,77.237388]"
2/27/2018,146,120,29,26,10,9,DCNS-Delhi,"[28.612498,77.237388]"
2/28/2018,159,193,43,33,12,18,DCNS-Delhi,"[28.612498,77.237388]"
3/1/2018,190,164,30,34,11,18,DCNS-Delhi,"[28.612498,77.237388]"
3/2/2018,176,155,30,37,10,22,DCNS-Delhi,"[28.612498,77.237388]"
3/3/2018,177,152,29,28,12,12,DCNS-Delhi,"[28.612498,77.237388]"
3/4/2018,167,138,28,23,11,9,DCNS-Delhi,"[28.612498,77.237388]"
3/5/2018,159,110,34,25,10,9,DCNS-Delhi,"[28.612498,77.237388]"
3/6/2018,140,113,27,24,11,7,DCNS-Delhi,"[28.612498,77.237388]"
3/7/2018,145,142,18,31,12,9,DCNS-Delhi,"[28.612498,77.237388]"
3/8/2018,171,126,78,23,19,8,DCNS-Delhi,"[28.612498,77.237388]"
3/9/2018,166,141,40,23,19,7,DCNS-Delhi,"[28.612498,77.237388]"
3/10/2018,172,112,28,25,12,7,DCNS-Delhi,"[28.612498,77.237388]"
3/11/2018,150,148,35,30,11,11,DCNS-Delhi,"[28.612498,77.237388]"
3/12/2018,153,155,32,33,13,14,DCNS-Delhi,"[28.612498,77.237388]"
3/13/2018,170,174,22,48,14,23,DCNS-Delhi,"[28.612498,77.237388]"
3/14/2018,166,255,29,43,11,23,DCNS-Delhi,"[28.612498,77.237388]"
3/15/2018,177,206,17,31,13,11,DCNS-Delhi,"[28.612498,77.237388]"
3/16/2018,173,189,29,28,16,11,DCNS-Delhi,"[28.612498,77.237388]"
3/17/2018,180,151,14,24,15,7,DCNS-Delhi,"[28.612498,77.237388]"
3/18/2018,181, , , , , ,DCNS-Delhi,"[28.612498,77.237388]"
3/20/2018,141,174,36,45,16,21,DCNS-Delhi,"[28.612498,77.237388]"
3/21/2018,180,265,39,36,21,18,DCNS-Delhi,"[28.612498,77.237388]"
3/22/2018,220,124,37,24,17,8,DCNS-Delhi,"[28.612498,77.237388]"
3/23/2018,164,101,16,29,11,8,DCNS-Delhi,"[28.612498,77.237388]"
3/24/2018,154,120,37,28,11,7,DCNS-Delhi,"[28.612498,77.237388]"
3/25/2018,154,137,38,27,13,8,DCNS-Delhi,"[28.612498,77.237388]"
3/26/2018,154,127,33,28,12,9,DCNS-Delhi,"[28.612498,77.237388]"
3/27/2018,155,144,25,41,13,17,DCNS-Delhi,"[28.612498,77.237388]"
3/28/2018,159,172,42,36,13,16,DCNS-Delhi,"[28.612498,77.237388]"
3/29/2018,157,140,32,31,14,10,DCNS-Delhi,"[28.612498,77.237388]"
3/30/2018,168,165,45,37,13,11,DCNS-Delhi,"[28.612498,77.237388]"
3/31/2018,174,272,31,34,13,15,DCNS-Delhi,"[28.612498,77.237388]"
4/1/2018,199,136,15,36,11,10,DCNS-Delhi,"[28.612498,77.237388]"
7/21/2023, ,82,3,5,1,7,DCNS-Delhi,"[28.612498,77.237388]"
5/9/2022, ,109,28,12,3,11,DCNS-Delhi,"[28.612498,77.237388]"
4/19/2021, ,121,28,16,3,8,DCNS-Delhi,"[28.612498,77.237388]"
3/30/2021, ,484,17,5,2,4,DCNS-Delhi,"[28.612498,77.237388]"
4/5/2020, ,61,219,6,15,3,DCNS-Delhi,"[28.612498,77.237388]"
1/1/2020, ,396,22,41,7,33,DCNS-Delhi,"[28.612498,77.237388]"
3/2/2020, ,111,27,26,8,10,DCNS-Delhi,"[28.612498,77.237388]"
9/23/2019, ,63,7,17,5,9,DCNS-Delhi,"[28.612498,77.237388]"
4/8/2019, ,231,44,27,9,8,DCNS-Delhi,"[28.612498,77.237388]"
1/1/2019, ,364,18,39,8,33,DCNS-Delhi,"[28.612498,77.237388]"
2/25/2019, ,105,17,37,7,8,DCNS-Delhi,"[28.612498,77.237388]"
3/22/2019, ,78,33,19,7,4,DCNS-Delhi,"[28.612498,77.237388]"
6/3/2018, ,96,57,15,6,6,DCNS-Delhi,"[28.612498,77.237388]"
1/20/2018, ,360,5,31,11,16,DCNS-Delhi,"[28.612498,77.237388]"
1/22/2018, ,257,31,39,9,21,DCNS-Delhi,"[28.612498,77.237388]"
3/19/2018, ,115,30,35,14,11,DCNS-Delhi,"[28.612498,77.237388]"
